web-scraper-order,web-scraper-start-url,link_toko,link_toko-href,nama_toko,Jml_produk,chat,follower,rating_toko,bergabung,alamat_toko,link_produk,link_produk-href,nama_produk,promo_produk,terjual,gratis_ongkir,favorit
1669366262-686,https://shopee.co.id/mall/brands/11042849,breycompany,https://shopee.co.id/breycompany,BREY Official Shop,74,97% (Hitungan Jam),"70,4RB","4.8 (30,3RB Penilaian)",4 Tahun Lalu,,"BREY Jaket Pria Canvas Motor Rex Jacket CSDiskon Rp10RBMurah LebayRp228.000 - Rp240.0002,1RB",https://shopee.co.id/BREY-Jaket-Pria-Canvas-Motor-Rex-Jacket-CS-i.90704994.1604829063?sp_atk=a3359d8b-4906-4a14-9431-43543c912eec&xptdk=a3359d8b-4906-4a14-9431-43543c912eec,BREY Jaket Pria Canvas Motor Rex Jacket CS,Diskon Rp10RB,"2,1RB",,"Favorit (2,2RB)"
1669366263-687,https://shopee.co.id/mall/brands/11042849,breakside,https://shopee.co.id/breakside,Breakside Official Shop,503,98% (Hitungan Jam),"245,9RB","4.8 (160,2RB Penilaian)",31 Bulan Lalu,,Breakside Hoodie Optimize - BlackDiskon Rp7RBKombo HematRp169.900 - Rp184.90010RB+,https://shopee.co.id/Breakside-Hoodie-Optimize-Black-i.252027869.7732724139?sp_atk=b733b2b1-c7d2-4321-99bf-ba356085fa25&xptdk=b733b2b1-c7d2-4321-99bf-ba356085fa25,Breakside Hoodie Optimize - Black,Diskon Rp7RB,10RB+,,"Favorit (16,8RB)"
1669366264-688,https://shopee.co.id/mall/brands/11042849,revolutionbrand,https://shopee.co.id/revolutionbrand,Brand Revolution Official Shop,488,82% (Hitungan Jam),4RB,4.8 (621 Penilaian),27 Bulan Lalu,,Rp459.0003,https://shopee.co.id/Brand-Revolution-Jaket-Bomber-Pria-Slimfit-Chasse-Red-i.298548899.6257086386?sp_atk=069b08f1-c317-4c6f-a488-2da2932b8ed9&xptdk=069b08f1-c317-4c6f-a488-2da2932b8ed9,,,3, min. belanja Rp300.000,Favorit (18)
1669366264-689,https://shopee.co.id/mall/brands/11042849,brainsgland,https://shopee.co.id/brainsgland,Brainsgland Official Shop,318,91% (Hitungan Jam),"143,8RB","4.7 (68,1RB Penilaian)",33 Bulan Lalu,,T-Shirt | Oversize | Happyness | Black | BrainsglandRp150.000Rp171.00010RB+,https://shopee.co.id/T-Shirt-Oversize-Happyness-Black-Brainsgland-i.230682823.8946043458?sp_atk=d1e11f47-7d84-4fb2-8ebc-c46067a10c9d&xptdk=d1e11f47-7d84-4fb2-8ebc-c46067a10c9d,T-Shirt | Oversize | Happyness | Black | Brainsgland,,10RB+,,Favorit (21RB)
1669366264-690,https://shopee.co.id/mall/brands/11042849,boyscodeofficialstore,https://shopee.co.id/boyscodeofficialstore,Boyscode Official Shop,126,79% (Hitungan Jam),"4,9RB","4.8 (4,7RB Penilaian)",16 Bulan Lalu,,"BOYSCODE Sendal Selop Pria Original Footwear Co. / Sendal Slop / Sendal Slip On / Sendal SlideGrosirRp50.194 - Rp50.8712,6RB",https://shopee.co.id/BOYSCODE-Sendal-Selop-Pria-Original-Footwear-Co.-Sendal-Slop-Sendal-Slip-On-Sendal-Slide-i.496400004.9983300516?sp_atk=c9518fbf-13d2-4415-a738-cdf40f52219f&xptdk=c9518fbf-13d2-4415-a738-cdf40f52219f,BOYSCODE Sendal Selop Pria Original Footwear Co. / Sendal Slop / Sendal Slip On / Sendal Slide,,"2,6RB",,"Favorit (2,1RB)"
1669366264-691,https://shopee.co.id/mall/brands/11042849,bossqueofficial,https://shopee.co.id/bossqueofficial,Bossque Struggle Of Strength Official Shop,47,98% (Hitungan Menit),"78,4RB","4.8 (26,8RB Penilaian)",3 Tahun Lalu,,10RB+,https://shopee.co.id/Bossque-Crash-Hoodie-Original-M-XXL-Sweater-Suiter-Sweeter-Switer-Hodie-Hoddie-Jaket-Pria-Sweter-Hudie-Distro-Cowok-Original-Keren-Terbaru-Sunmori-i.180943528.4543308719?sp_atk=57762e4f-90e1-4ec8-a764-2157b1be30cc&xptdk=57762e4f-90e1-4ec8-a764-2157b1be30cc,,,10RB+, min. belanja Rp300.000,Favorit (9RB)
1669366264-692,https://shopee.co.id/mall/brands/11042849,boskha.official,https://shopee.co.id/boskha.official,BOSKHA Official Shop,121,82% (Hitungan Jam),"8,5RB","4.8 (2,7RB Penilaian)",25 Bulan Lalu,,"Rp120.0001,4RB",https://shopee.co.id/Boskha-Caps-Miki-Hat-Green-Black-Topi-Pria-Corduroy-i.321718662.8094015465?sp_atk=d2c9a7ca-5139-4bc8-9a9e-742388462f83&xptdk=d2c9a7ca-5139-4bc8-9a9e-742388462f83,,,"1,4RB",,"Favorit (1,3RB)"
1669366265-693,https://shopee.co.id/mall/brands/11042849,borobudur.deptstore,https://shopee.co.id/borobudur.deptstore,Borobudur Official Shop,224,97% (Hitungan Jam),"18,1RB","4.7 (9,9RB Penilaian)",4 Tahun Lalu,,Borobudur - Beli 3 Hanya 120rb Kaos Polo Pria Promo Wangky Premium Paket BundlingRp220.00010RB+,https://shopee.co.id/Borobudur-Beli-3-Hanya-120rb-Kaos-Polo-Pria-Promo-Wangky-Premium-Paket-Bundling-i.91239442.7145468083?sp_atk=955a9096-0782-4d60-913c-7e5691138cbe&xptdk=955a9096-0782-4d60-913c-7e5691138cbe,Borobudur - Beli 3 Hanya 120rb Kaos Polo Pria Promo Wangky Premium Paket Bundling,,10RB+, min. belanja Rp20.000,"Favorit (3,6RB)"
1669366265-694,https://shopee.co.id/mall/brands/11042849,brblonline,https://shopee.co.id/brblonline,Born and Blessed Official Shop,210,63% (Hitungan Jam),"9,2RB","4.8 (3,1RB Penilaian)",5 Tahun Lalu,,Masker Nose Bridge 3 Ply - Born And BlessedRp35.400 - Rp47.200926,https://shopee.co.id/Masker-Nose-Bridge-3-Ply-Born-And-Blessed-i.62340985.6755782711?sp_atk=0a2df2b1-21ee-417c-9fef-d2ef9e36ac32&xptdk=0a2df2b1-21ee-417c-9fef-d2ef9e36ac32,Masker Nose Bridge 3 Ply - Born And Blessed,,926,,Favorit (658)
1669366265-695,https://shopee.co.id/mall/brands/11042849,bobbiesjeans.co,https://shopee.co.id/bobbiesjeans.co,BobbiesJeans.Co Official Shop,103,64% (Hitungan Jam),"26,1RB",4.8 (11RB Penilaian),4 Tahun Lalu,,"Bobbies Jeans. co Black Voyager V.2 Stitching ArcuateRp429.0001,3RB",https://shopee.co.id/Bobbies-Jeans.-co-Black-Voyager-V.2-Stitching-Arcuate-i.84490799.4334182079?sp_atk=a163869b-9db3-4374-96b3-d6e8eb069619&xptdk=a163869b-9db3-4374-96b3-d6e8eb069619,Bobbies Jeans. co Black Voyager V.2 Stitching Arcuate,,"1,3RB",,Favorit (786)
